"서울|강남|넥스트에디션 강남 2호점|마법소녀|https://www.nextedition.co.kr/shops/Nextedition%20Gangnam2|5|70|TRUE|낮에는 평범한 중학생. <br>밤에는 도시의 평화를 지키는 마법소녀! <br><br>오늘도 이 도시의 모든 사람들이 <br>평화로운 밤을 보낼 수 있기를 바라며!"|
"서울|강남|넥스트에디션 강남 신논현점|이웃집 또털어|https://www.nextedition.co.kr/shops/Nextedition%20gangnamsinnonhyun|5|80|TRUE|우리 가족도둑단 이웃집 또털어! <br>우리는 오늘도 우리의 생필품과 용돈을 마련하기 위해 <br>딱 100만원 어치만 털고, 털고, 또 턴다!"|
"서울|강남|도어이스케이프 블루 신논현점|TRUTH|http://blue.doorescape.co.kr/main.php|4|80|TRUE|""사라져버린 나의 기억을 찾습니다. <br>진실을 마주할 준비가 되었습니까?"""|
"서울|강남|도어이스케이프 레드 신논현점|비|http://red.doorescape.co.kr/main.php|5|77|TRUE|게임에 접속중입니다. <br>""Loading...70%"""|
"서울|강남|비밀의화원 리버타운 강남점|제트|http://secretgardenescape.com/|3|180|TRUE|눈을 떠 보니 낯선 우주선... 나는 왜 여기에...?"|
"서울|강남|비밀의화원 리버타운 강남점|후레쉬망고 호스텔|http://secretgardenescape.com/|3|70|TRUE|싸와디카~ 작지만 아늑한 후레쉬망고 호스텔입니다."|
"서울|강남|비트포비아 강남 던전|LOST KINGDOM : 잊혀진 전설|https://www.xphobia.net/|3|60|TRUE|전설 속의 왕국, 아틀란티스는 과연 존재하는가?<br>가문 대대로 아틀란티스에 관한 고고학 연구를 지속하고 있는<br>키스콥 가문의 고고학자인 당신은<br>어느 날 발신인을 알 수 없는 편지를 받게 된다.<br><br>편지에는 놀랍게도 아틀란티스의 위치를 알리는 실마리가 적혀 있었고.<br>실마리를 따라 도착한 곳은 버뮤다 해협에 있는 한 무인도의 좁은 동굴이었다.<br><br>그곳에 도착한 당신은 동굴 안을 좀 더 자세히 살펴보기로 하는데…"|
"서울|강남|비트포비아 강남 던전|대호시장 살인사건|https://www.xphobia.net/|4|60|TRUE|대호 시장에 위치한 집에서 한 남자의 사체가 발견된다. <br>사인은 손목의 상처로 인한 과다출혈이었고, <br>사체의 곁에서 유서가 발견되었기에 자살이라 보였다. <br><br>하지만 이 사건이 단순한 자살이 아닌 <br>교묘하게 계획된 살인이 아닐까 의구심이 들기 시작한 당신은 <br>강력반 동료들과 함께 피해자와 관련된 사람들을 용의자로 지목해 <br>본격적으로 수사를 진행하기 시작하는데…"|
"서울|강남|싸인이스케이프 강남시티점|러너웨이|http://www.signescape.com/|4|75|TRUE|오늘 밤 모두의 눈을 피해 탈출한다."|
"서울|강남|제로월드 강남점|아이엠|https://www.zerogangnam.com/|4|75|TRUE|내 이름은 에론 머스크. 어릴 때부터 내꿈은 슈퍼 히어로였다. <br><br>용감하게 범죄에 맞서 위험한 사람들을 구하고, <br>가정을 꾸려 내 가족의 행복을 지키는 히어로! <br>그 꿈을 키워 지금의 나는 모두가 인정하는 경찰이 되었고, <br>현재는 연쇄 살인사건의 범인 L을 수사 중에 있다. 살인마 L ..."|
"서울|강남|제로월드 강남점|콜러|https://zerogangnam.com/|5|75|TRUE|나는 기억을 잃었다."|
"서울|강남|제로월드 강남점|DONE|https://www.zerogangnam.com/|3|75|TRUE|우리는 런던 뒷골목을 누비는 Alex 형제들. <br>우연히 찰리 전파사에 굉장히 큰 돈이 숨겨져 있다는 <br>소문을 들었다. <br>오늘은 전파사의 휴무일. <br>털자!"|
"서울|강남|키이스케이프 강남더어썸점|원더리아|https://keyescape.co.kr/|4|75|TRUE|원더리아 함께면 우린 할 수 있어."|
"서울|강남|비트포비아 강남 던전|네드|https://keyescape.co.kr/|4|75|TRUE|“친구의 부탁을 나 몰라라 할 순 없지!” <br><br>마을에서 말썽꾸러기로 유명한 네드. <br><br>어느 날, 그런 네드에게 새벽에 걸려온 친구의 전화. <br>전화기 너머에서는 친구 아빠 ‘알베리치’가 궂은 날씨에 <br>택배 배달을 나가서 아직 집에 들어오지 않아 걱정이라고 한다. <br><br>바로 어제, <br>'요즘 마을에서 이상한 일이 벌어지는 것 같으니, <br>집에 일찍 일찍 들어오자!'라고 친구와 약속까지 했다는데…. <br><br>분명 심상치 않다. <br>리더인 내가 나서줘야지! <br>엄마 죄송해요. 통금시간은 못 지킬 거 같아요..."|
"서울|강남|키이스케이프 강남더오름점|엔제리오|https://keyescape.co.kr/|4|70|TRUE|-"|
"서울|강남|판타스트릭|태초의 신부 : 이브 프로젝트|http://fantastrick.co.kr/|4|100|TRUE|암흑가 최고의 마에스트로라고 불리는 범죄 기획자 <스네이크><br><br>그가 <아담>이 보호 관리하는 <태초의 신부>를 노리고<br><br>프로젝트팀 <이브>를 만든다는 정보가 퍼지고 있다.<br><br>이런 빅 이벤트에 빠질 수는 없지 않겠어?"|
"서울|강남|포인트나인|EP1 : 시간이 멈춘 마을|https://point-nine.com/|5|75|TRUE|다른 주민들은 모르겠지만, <br>시간이 멈춘 우리 마을은 같은 하루가 반복된다. <br><br>오늘도 다른 날과 다를 것이 없겠지만, <br>영주로서의 책무를 다하기 위해 <br>마을을 한 바퀴 둘러보았다."|
"서울|강남|포인트나인|EP2 : 열쇠공의 이중생활|https://point-nine.com/|4|70|TRUE|나는 마을의 열쇠공이다. 옆집 귀금속점 주인이 일전에 의뢰한 물건이 맘에 쏙 들었는지 귀한 답례품을 주고 갔다. <br><br>구두쇠로 소문난 녀석이 웬일이지? 제법 만들기 어려웠던 것이지만, 작업하는 재미가 있어서 꽤 괜찮은 결과물이 나온 덕인 것 같다. 보는 눈은 있어 가지고… <br><br>흠 근데 이거 뭘 준 거지? 구두쇠 녀석이 비싼 걸 줬을 리 없으니 의심부터 해봐야겠어! 자, 어디 한번 보러 가볼까?"|
"서울|강남|황금열쇠 강남점|NOMON : THE ORDEAL|http://xn--jj0b998aq3cptw.com/|3|80|TRUE|저희 가게는 약속된 손님만 받습니다. <br><br>약속된 시간이 되면, 문을 두드려주시죠."|
"서울|건대|넥스트에디션 건대 보네르관|세렌디피티(SERENDIPITY)|https://www.nextedition.co.kr/shops/Nextedition%20Gundae%20Bonheur|4|100|TRUE|나는 오늘,<br>잃어버린 꿈을 찾기위해서 사직서를 내려합니다."|
"서울|건대|넥스트에디션 건대점|다시 봄|https://www.nextedition.co.kr/shops/NextEdition%20Gundae|4|80|TRUE|이건 아주 진부한 이야기입니다."|
